"timestamp","open","high","low","close"
"2025-01-09T21:03:24.812Z",0.6763600662411656,0.8084413297218901,0.6763600662411656,0.8084413297218901
"2025-01-10T00:03:45.199Z",0.8655201955746853,1.0713418529998426,0.5250117817169995,1.0713418529998426
"2025-01-11T00:03:43.676Z",1.0974718608555378,1.8336502147222526,0.9423893194645637,1.8336502147222526
"2025-01-12T00:03:59.806Z",1.7830274361734357,2.0599443562135877,1.637900799174259,1.7539058627309834
"2025-01-13T00:03:54.046Z",1.5615907312583766,1.5615907312583766,1.0508418918379463,1.0517693980615028
"2025-01-14T00:03:34.664Z",1.054043041721746,1.363188734039969,0.9043079176417649,0.9043100412908929
"2025-01-15T00:03:14.410Z",0.8463403806155186,1.333201390238123,0.8202045328542068,1.1641466894270707
"2025-01-16T00:04:11.863Z",1.2126353804977303,1.5007476813458291,0.762343719258807,0.762343719258807
"2025-01-17T00:03:54.582Z",0.3563075540459591,0.8144253301575826,0.3563075540459591,0.6520290241608016
"2025-01-18T00:03:53.604Z",0.5877394832509943,0.617960401749934,0.24885632208371838,0.24885632208371838
"2025-01-19T00:02:32.248Z",0.25858008789332665,0.32665674385581533,0.25858008789332665,0.32665674385581533
"2025-01-20T00:01:16.082Z",0.3190383728033637,0.448758079244455,0.3190383728033637,0.38327101098503286
"2025-01-21T00:03:57.099Z",0.38405862032162624,0.40621647910315184,0.31338407799177304,0.32381798896022423
"2025-01-22T00:03:56.865Z",0.33922087136640605,0.351814064233931,0.20095808467218707,0.2155379518958259
"2025-01-23T00:04:01.175Z",0.21431423798761365,0.3127961323322897,0.21147161916128543,0.3127961323322897
"2025-01-24T00:03:46.001Z",0.20225036364146212,0.20494397277727794,0.12079115276462114,0.1620823735379963
"2025-01-25T00:03:50.042Z",0.16133334338245311,0.16747975246165211,0.10961387729665414,0.10961387729665414
"2025-01-26T00:00:54.954Z",0.10630528743274434,0.1536550543613777,0.08958439964631662,0.15215207981013962
"2025-01-27T00:03:57.203Z",0.1496435939210908,0.1504245209628959,0.13499548962385213,0.1504245209628959
"2025-01-28T00:03:42.671Z",0.14892407239179972,0.1506735724720023,0.14055205148593966,0.1408435121932695
"2025-01-29T00:04:01.936Z",0.14065282849666338,0.1516913853118069,0.14065282849666338,0.14261665800919038
"2025-01-30T00:03:20.793Z",0.1410942782033806,0.14315354010919495,0.11732021065893833,0.12574664763553836
"2025-01-31T00:00:46.964Z",0.1250732749490979,0.12592431264460027,0.08237377619989622,0.08634563324544141
"2025-02-01T00:03:50.042Z",0.08665803892373536,0.08719972247934843,0.08172903639230807,0.08172903639230807
"2025-02-02T00:08:25.181Z",0.08116767208586285,0.08219557100246987,0.07524177893881619,0.07524177893881619
"2025-02-03T00:03:48.179Z",0.07558066985724911,0.07558066985724911,0.057841241325432405,0.0628040516789669
"2025-02-04T00:03:52.506Z",0.0630955533059374,0.06872571740089167,0.06261807419519637,0.06817991982950071
"2025-02-05T00:03:59.326Z",0.07036953561966276,0.07064276609576793,0.06434675792400112,0.06434675792400112
"2025-02-06T00:04:11.665Z",0.06515136982756858,0.06646442374608745,0.06318749939182307,0.0636372025161638
"2025-02-07T00:03:54.938Z",0.06326925259053012,0.06550836325775544,0.059202827524721155,0.059202827524721155
"2025-02-08T00:04:01.745Z",0.060632914613347924,0.06431541138952478,0.059771754410345754,0.06431541138952478
"2025-02-09T00:03:56.396Z",0.06551044852136474,0.06723944940857347,0.05872954500650142,0.06018096253041177
"2025-02-10T00:03:54.791Z",0.06044060921616491,0.0668750321660172,0.05681088323332413,0.06507964123440427
"2025-02-11T00:08:48.741Z",0.0652200784697331,0.0666842917712991,0.06352308747369659,0.06373951260379042
"2025-02-12T00:04:23.043Z",0.06374313033384452,0.06463125125522882,0.062131971896305795,0.06446386782390631
"2025-02-13T00:04:23.407Z",0.06422306918226321,0.06460803789443685,0.060097342895657435,0.060097342895657435
"2025-02-14T00:03:52.772Z",0.06031715603471386,0.06125992453667723,0.0542252159156784,0.0542252159156784
"2025-02-15T00:03:59.715Z",0.05458474921754385,0.05465239134674211,0.05381783606411117,0.054085029962075114
"2025-02-16T00:03:47.308Z",0.054029001870105654,0.054237275016283136,0.05397471176127786,0.054237275016283136
"2025-02-17T21:04:02.744Z",0.05410963335111353,0.05492424781993868,0.05410963335111353,0.05433569619569345
"2025-02-18T00:04:09.575Z",0.054377410945831914,0.054377410945831914,0.049760649882073245,0.050574977931101224
"2025-02-19T00:04:45.982Z",0.05085119845440918,0.051554411324189094,0.05034832376358901,0.05146080363063656
"2025-02-20T00:04:46.909Z",0.050348789696065814,0.05068543830031115,0.04549580928026498,0.0456858079139674
"2025-02-21T00:04:58.188Z",0.04578482059227094,0.047020508839200684,0.04363651358973953,0.043767418990946015
"2025-02-22T00:02:14.150Z",0.044030081255947436,0.04458477844506015,0.04309224797201943,0.044283991407871696
"2025-02-23T00:02:08.397Z",0.04425588848172583,0.04516881070855353,0.04399266101603528,0.04488967511162077
"2025-02-24T00:04:54.907Z",0.04519367266599283,0.04519367266599283,0.04001135746213024,0.04001135746213024
"2025-02-25T00:04:16.288Z",0.03956112805919586,0.03968284783468278,0.03756070308703933,0.03903545285331336
"2025-02-26T00:04:10.695Z",0.03917072548418082,0.03917072548418082,0.03594123809125415,0.036957892622771715
"2025-02-27T00:04:15.197Z",0.03655930304100411,0.03655930304100411,0.033289052060694505,0.033840246350508134
"2025-02-28T00:04:52.040Z",0.03420962596919566,0.03420962596919566,0.031134691815568962,0.03277170466677142
"2025-03-01T00:04:50.940Z",0.033118899643429074,0.03360541326614668,0.03287590735237493,0.033130338819038735
"2025-03-02T18:04:38.941Z",0.03621048080026723,0.03722415348380597,0.03621048080026723,0.03722415348380597
"2025-03-03T00:04:50.124Z",0.0368085332146481,0.0368085332146481,0.030722327564350973,0.031377028944648576
"2025-03-04T00:04:43.349Z",0.03113092554056354,0.0317035168883454,0.029747992938526993,0.03145073408553256
"2025-03-05T00:05:16.311Z",0.03138657182462332,0.032721671654531555,0.03118689520819322,0.032721671654531555
"2025-03-06T00:06:18.003Z",0.032767629218011456,0.03362641538159182,0.03209674325927335,0.03215122775396717
"2025-03-07T13:04:58.626Z",0.03190798009308878,0.03260916905917487,0.031027662440965935,0.03127500087713691
"2025-03-08T00:04:31.981Z",0.031187929300873662,0.03257357518373491,0.031187929300873662,0.03227506250754239
"2025-03-09T00:04:55.904Z",0.03219262666936598,0.03229176593702809,0.028002699549936002,0.028002699549936002
"2025-03-10T00:04:58.071Z",0.027994561081827105,0.02888439239101825,0.025556288045910577,0.02576104368454579
"2025-03-11T00:04:45.705Z",0.024934765613479105,0.025392464712501048,0.02400089874538807,0.02479709962316147
"2025-03-12T00:07:43.219Z",0.024463534320168064,0.025202183106733958,0.023838635326043255,0.025056124604544688
"2025-03-13T00:09:37.836Z",0.02508257094020918,0.02508257094020918,0.02344797394256618,0.024033843683544137
"2025-03-14T00:11:30.636Z",0.023807832616795494,0.024648752144407884,0.023797257142347747,0.024466944992040402
"2025-03-15T01:09:43.338Z",0.024220188451901454,0.02444320293545611,0.024136753006395263,0.024359204903925166
"2025-03-16T00:04:55.453Z",0.02430513136281009,0.02430513136281009,0.023444736235516312,0.023904466821635738
"2025-03-17T00:04:51.368Z",0.02342665665928324,0.024718940138766625,0.023300264788633094,0.024555845332036266
"2025-03-18T00:09:38.699Z",0.02446441870272935,0.02484209896783612,0.024142978037112336,0.02484209896783612
"2025-03-19T00:09:37.340Z",0.02501348806794716,0.02598212676410449,0.02476890817877963,0.02598212676410449
"2025-03-20T00:08:14.344Z",0.02606014081749479,0.02606014081749479,0.02472598611306966,0.024963714450747524
"2025-03-21T00:09:25.340Z",0.025019648337012087,0.025139927531168425,0.025019648337012087,0.025139927531168425
"2025-03-22T00:04:53.583Z",0.02391348799965247,0.024229876619814482,0.02391348799965247,0.024199177227940034
"2025-03-23T00:01:36.238Z",0.024104858345018763,0.02423170835318592,0.024104858345018763,0.024225630134933042
"2025-03-28T03:04:34.156Z",0.02416771088885321,0.02416771088885321,0.02229102826909202,0.02252247286454238
"2025-03-29T00:04:36.169Z",0.022549527987366563,0.022681938039229094,0.02227176318242608,0.022308104874716454
